fromService,fromRegion,fromLabel,toService,toRegion,toLabel
kafka:gcp_sg_prod_acquiring_payment_executor_capture_request_upi,sg,MessageQueue,pafileprocessorupi,sg,Service
kafka:gcp_sg_prod_acquiring_payment_executor_capture_request_visa,sg,MessageQueue,paadaptorvisa,sg,Service
kafka:gcp_sg_prod_attempt_expire_topic,sg,MessageQueue,pacore,sg,Service
kafka:gcp_sg_prod_billing_fee_configuration_event,sg,MessageQueue,iss-fee-service-0,sg,Service
kafka:gcp_sg_prod_billing_fee_event_0,sg,MessageQueue,app-billing,sg,Service
kafka:gcp_sg_prod_clearing_house_clearing_output_topic,sg,MessageQueue,pareconciliation,sg,Service
kafka:gcp_sg_prod_clearing_house_clearing_output_topic,sg,MessageQueue,pareconciliation,hk,Service
kafka:gcp_sg_prod_clearing_house_fee_details_topic,sg,MessageQueue,pafusionapp,sg,Service
kafka:gcp_sg_prod_clearing_house_send_fee_msg_to_settlement_event_topic,sg,MessageQueue,financialtransaction,sg,Service
kafka:gcp_sg_prod_clearing_house_settlement_request_event_topic,sg,MessageQueue,financialtransaction,sg,Service
kafka:gcp_sg_prod_clearing_house_settlement_result_event_topic,sg,MessageQueue,pafundsplits,sg,Service
kafka:gcp_sg_prod_clearing_house_settlement_result_event_topic,sg,MessageQueue,pafusionapp,sg,Service
kafka:gcp_sg_prod_clearing_house_settlement_result_event_topic,sg,MessageQueue,pafundsplits,us,Service
kafka:gcp_sg_prod_clearing_house_settlement_result_event_topic,sg,MessageQueue,pafusionapp,us,Service
kafka:gcp_sg_prod_clearing_house_settlement_result_event_topic,sg,MessageQueue,pafundsplits,nl,Service
kafka:gcp_sg_prod_clearing_house_settlement_result_event_topic,sg,MessageQueue,pafusionapp,nl,Service
kafka:gcp_sg_prod_clearing_house_settlement_result_event_topic,sg,MessageQueue,workflowengine-service,sg,Service
kafka:gcp_sg_prod_clearing_transaction_event_topic,sg,MessageQueue,pafinance,sg,Service
kafka:gcp_sg_prod_core_banking_async_report_task,sg,MessageQueue,pafusionapp,us,Service
kafka:gcp_sg_prod_core_banking_async_report_task,sg,MessageQueue,pafusionapp,sg,Service
kafka:gcp_sg_prod_core_banking_async_report_task,sg,MessageQueue,prod-order-aggregation-service,sg,Service
kafka:gcp_sg_prod_core_banking_async_report_task,sg,MessageQueue,pafusionapp,nl,Service
kafka:gcp_sg_prod_core_banking_async_report_task,sg,MessageQueue,financialtransaction,sg,Service
kafka:gcp_sg_prod_core_banking_async_report_task,sg,MessageQueue,financialtransaction,nl,Service
kafka:gcp_sg_prod_core_banking_balance_activity_events,sg,MessageQueue,prod-order-aggregation-service,sg,Service
kafka:gcp_sg_prod_core_banking_balance_activity_events,sg,MessageQueue,prod-balance-notification,sg,Service
kafka:gcp_sg_prod_core_banking_balance_activity_events,sg,MessageQueue,prod-lending-service,sg,Service
kafka:gcp_sg_prod_core_banking_cw3_balance_activity_events,sg,MessageQueue,prod-balance-monitor,sg,Service
kafka:gcp_sg_prod_fee_clearing_event_topic,sg,MessageQueue,paclearinghouse,sg,Service
kafka:gcp_sg_prod_financial_transaction_core_transaction_request,sg,MessageQueue,financialtransaction,sg,Service
kafka:gcp_sg_prod_fraud_auth_result_event_topic,sg,MessageQueue,fraud-case,sg,Service
kafka:gcp_sg_prod_fraud_case_creation_event_topic,sg,MessageQueue,fraud-case,sg,Service
kafka:gcp_sg_prod_fraud_case_update_event_topic,sg,MessageQueue,pacore,sg,Service
kafka:gcp_sg_prod_fraud_provider_response_creation_event_topic,sg,MessageQueue,fraud-case,sg,Service
kafka:gcp_sg_prod_gtpn_payout_created_event,sg,MessageQueue,apptransactionservice,sg,Service
kafka:gcp_sg_prod_gtpn_payout_created_event,sg,MessageQueue,appplatformservice,sg,Service
kafka:gcp_sg_prod_gtpn_transaction_events,sg,MessageQueue,scale-fund-transfer-api,sg,Service
kafka:gcp_sg_prod_gtpn_transaction_events,sg,MessageQueue,scale-fee-service,sg,Service
kafka:gcp_sg_prod_gtpn_transaction_events,sg,MessageQueue,apptransactionservice,sg,Service
kafka:gcp_sg_prod_individual_kyc_case_status_changed_event,sg,MessageQueue,iss-cardholder-service-0,sg,Service
kafka:gcp_sg_prod_integrations_connection_events,sg,MessageQueue,spend-management-sync-service-prod,sg,Service
kafka:gcp_sg_prod_integrations_connection_events,sg,MessageQueue,spend-xero-sync-prod,sg,Service
kafka:gcp_sg_prod_internal_payment_update_fusion_event_topic,sg,MessageQueue,pafusionapp,sg,Service
kafka:gcp_sg_prod_invoice_item_domain_event,sg,MessageQueue,hologram-gateway-alpha,sg,Service
kafka:gcp_sg_prod_iss_ft_event_sg_topic,sg,MessageQueue,financialtransaction,sg,Service
kafka:gcp_sg_prod_kyb_domain_events,sg,MessageQueue,onboarding-service,sg,Service
kafka:gcp_sg_prod_kyc_domain_event,sg,MessageQueue,risk-kyb-service,sg,Service
kafka:gcp_sg_prod_kyc_domain_event,sg,MessageQueue,paonboarding,sg,Service
kafka:gcp_sg_prod_kyc_domain_event,sg,MessageQueue,scale-notification-service,sg,Service
kafka:gcp_sg_prod_midas_account_price_update_event,sg,MessageQueue,gcp-prod-sg-order-api,sg,Service
kafka:gcp_sg_prod_midas_record_topic,sg,MessageQueue,app-midas4awx-api,sg,Service
kafka:gcp_sg_prod_order_aggregation_order_events,sg,MessageQueue,workflowengine-service,sg,Service
kafka:gcp_sg_prod_order_aggregation_order_events,sg,MessageQueue,sme-converter-prod,sg,Service
kafka:gcp_sg_prod_order_ledger_event,sg,MessageQueue,accountingservice,sg,Service
kafka:gcp_sg_prod_pa.post_fraud_transaction_events,sg,MessageQueue,risk-signifyd-adaptor,sg,Service
kafka:gcp_sg_prod_pa.risk.post_fraud_transaction_events,sg,MessageQueue,fraud-detection,sg,Service
kafka:gcp_sg_prod_pa_internal_notification_event_topic,sg,MessageQueue,pacore,sg,Service
kafka:gcp_sg_prod_pa_schedule_endpoint_topic,sg,MessageQueue,paschedule,sg,Service
kafka:gcp_sg_prod_payment_core_clearing_event_topic,sg,MessageQueue,paclearinghouse,sg,Service
kafka:gcp_sg_prod_payment_core_event_topic,sg,MessageQueue,patspgateway,sg,Service
kafka:gcp_sg_prod_payment_core_event_topic,unknown,MessageQueue,ecosystemintegrationplatform,sg,Service
kafka:gcp_sg_prod_payment_core_event_topic,sg,MessageQueue,pamerchantevent,sg,Service
kafka:gcp_sg_prod_payment_core_event_topic,sg,MessageQueue,pafusionapp,sg,Service
kafka:gcp_sg_prod_payment_core_event_topic,sg,MessageQueue,ecosystemintegrationplatform,unknown,Service
kafka:gcp_sg_prod_payment_core_event_topic,sg,MessageQueue,getpaidinvoicepayment,sg,Service
kafka:gcp_sg_prod_payment_core_event_topic,sg,MessageQueue,papaymentlink,sg,Service
kafka:gcp_sg_prod_rails_gateway_connector_command,sg,MessageQueue,railsgatewayconnectors,sg,Service
kafka:gcp_sg_prod_rails_gateway_connector_result,sg,MessageQueue,railsgatewayopscenter,sg,Service
kafka:gcp_sg_prod_rails_gateway_decrypted_data,sg,MessageQueue,railsgatewayprocessors,sg,Service
kafka:gcp_sg_prod_rails_gateway_decrypted_data,sg,MessageQueue,railsgatewayopscenter,sg,Service
kafka:gcp_sg_prod_rails_gateway_raw_dehydrated_data,sg,MessageQueue,railsgatewayopscenter,sg,Service
kafka:gcp_sg_prod_rails_gateway_raw_dehydrated_data,sg,MessageQueue,railsgatewayprocessors,sg,Service
kafka:gcp_sg_prod_rails_gateway_raw_entry,sg,MessageQueue,railsgatewayopscenter,sg,Service
kafka:gcp_sg_prod_rails_gateway_statement_entry,sg,MessageQueue,railsdcb,sg,Service
kafka:gcp_sg_prod_rails_gateway_statement_entry,sg,MessageQueue,railsjpm,sg,Service
kafka:gcp_sg_prod_rails_gateway_statement_entry,sg,MessageQueue,appdirectdebitservice,sg,Service
kafka:gcp_sg_prod_reconciliation_bank_funds_result_topic,sg,MessageQueue,paclearinghouse,sg,Service
kafka:gcp_sg_prod_reconciliation_result_topic,sg,MessageQueue,pafusionapp,sg,Service
kafka:gcp_sg_prod_reconciliation_result_topic,sg,MessageQueue,pafusionapp,hk,Service
kafka:gcp_sg_prod_reconciliation_result_topic,sg,MessageQueue,paclearinghouse,hk,Service
kafka:gcp_sg_prod_reconciliation_result_topic,sg,MessageQueue,paclearinghouse,sg,Service
kafka:gcp_sg_prod_reconciliation_result_topic,sg,MessageQueue,pafusionapp,nl,Service
kafka:gcp_sg_prod_reconciliation_result_topic,sg,MessageQueue,pafusionapp,us,Service
kafka:gcp_sg_prod_reconciliation_result_topic,sg,MessageQueue,paclearinghouse,nl,Service
kafka:gcp_sg_prod_reconciliation_result_topic,sg,MessageQueue,paclearinghouse,us,Service
kafka:gcp_sg_prod_reconciliation_settlement_bank_statement,sg,MessageQueue,pareconciliation,sg,Service
kafka:gcp_sg_prod_refund_received_event_topic,sg,MessageQueue,pacore,sg,Service
kafka:gcp_sg_prod_rfi_domain_event,sg,MessageQueue,risk-kyb-service,sg,Service
kafka:gcp_sg_prod_risk_list_topic,sg,MessageQueue,tm-list-management,hk,Service
kafka:gcp_sg_prod_risk_safeguarding_topic,sg,MessageQueue,tm-transaction-processor,sg,Service
kafka:gcp_sg_prod_risk_tm_events,sg,MessageQueue,hologram-gateway,sg,Service
kafka:gcp_sg_prod_risk_tm_events,sg,MessageQueue,depositservice,sg,Service
kafka:gcp_sg_prod_risk_tm_events,sg,MessageQueue,apptransactionservice,sg,Service
kafka:gcp_sg_prod_risk_tm_events,sg,MessageQueue,appdirectdebitservice,sg,Service
kafka:gcp_sg_prod_settlement_batch_record_topic,sg,MessageQueue,paclearinghouse,sg,Service
kafka:gcp_sg_prod_settlement_batch_record_topic,sg,MessageQueue,pareconciliation,hk,Service
kafka:gcp_sg_prod_settlement_batch_record_topic,sg,MessageQueue,pareconciliation,sg,Service
kafka:gcp_sg_prod_settlement_entry_record_topic,sg,MessageQueue,paclearinghouse,sg,Service
kafka:gcp_sg_prod_spend_management_domain_transactions,sg,MessageQueue,spend-management-service-prod,sg,Service
kafka:gcp_sg_prod_spend_management_receipt_sync_commands,sg,MessageQueue,spend-management-sync-service-prod,sg,Service
kafka:gcp_sg_prod_spend_management_sync_results,sg,MessageQueue,spend-management-service-prod,sg,Service
kafka:gcp_sg_prod_tm_name_screen_request_events,sg,MessageQueue,tm-transaction-processor,sg,Service
kafka:gcp_sg_prod_tm_name_screen_request_events,sg,MessageQueue,tm-name-screening-service,sg,Service
kafka:gcp_sg_prod_tm_name_screen_result,sg,MessageQueue,airwallex-compliance-tm-manager,sg,Service
kafka:gcp_sg_prod_tm_name_screen_result,sg,MessageQueue,tm-transaction-processor,sg,Service
kafka:gcp_sg_prod_tm_payment_events,sg,MessageQueue,tm-transaction-processor,sg,Service
kafka:gcp_sg_prod_update_fusion_transaction_info_event_topic,sg,MessageQueue,pafusionapp,sg,Service
kafka:gcp_sg_prod_visa_authorizations,sg,MessageQueue,pavisaetl,sg,Service
kafka:gcp_sg_prod_visa_authorizations,sg,MessageQueue,paadaptorvisa,sg,Service
kafka:gcp_us_PROD_CARD_COMMAND_TOPIC,us,MessageQueue,iss-reissue-service-0,us,Service
kafka:gcp_us_PROD_CARD_COMMAND_TOPIC,us,MessageQueue,iss-pci-card-service-0,us,Service
kafka:gcp_us_PROD_CARD_COMMAND_TOPIC,us,MessageQueue,iss-card-service-0,us,Service
kafka:gcp_us_PROD_CARD_HOLDER_EVENT_TOPIC,us,MessageQueue,iss-transaction-views-service-0,us,Service
kafka:gcp_us_PROD_CARD_HOLDER_EVENT_TOPIC,us,MessageQueue,iss-card-service-0,us,Service
kafka:gcp_us_PROD_CARD_HOLDER_EVENT_TOPIC,us,MessageQueue,iss-cardholder-service-0,us,Service
kafka:gcp_us_PROD_ISS_3DS_EVENT_TOPIC,us,MessageQueue,iss-webhook-service-0,us,Service
kafka:gcp_us_PROD_ISS_AUTHORIZATION_TX_TOPIC,us,MessageQueue,iss-post-auth-service-0,us,Service
kafka:gcp_us_PROD_ISS_AUTHORIZATION_TX_TOPIC,us,MessageQueue,iss-fee-service-0,us,Service
kafka:gcp_us_PROD_ISS_AUTHORIZATION_TX_TOPIC,us,MessageQueue,iss-dtoken-service-0,us,Service
kafka:gcp_us_PROD_ISS_AUTHORIZATION_TX_TOPIC,us,MessageQueue,iss-transaction-views-service-0,us,Service
kafka:gcp_us_PROD_ISS_AUTHORIZATION_TX_TOPIC,us,MessageQueue,iss-reconciliation-service-0,us,Service
kafka:gcp_us_PROD_ISS_AUTHORIZATION_TX_TOPIC,us,MessageQueue,iss-webhook-service-0,us,Service
kafka:gcp_us_PROD_ISS_CARD_CHANGE_EVENT_API_TOPIC,us,MessageQueue,spend-management-service-prod,hk,Service
kafka:gcp_us_PROD_ISS_CARD_CHANGE_STREAM_APP_ID-v1.1.1-gcp_us_PROD_ISS_CARD_CHANGE_STREAM_APP_ID-v1.1.1-repartition,us,MessageQueue,iss-event-service-0,us,Service
kafka:gcp_us_PROD_ISS_CARD_EVENT_TOPIC,us,MessageQueue,iss-webhook-service-0,us,Service
kafka:gcp_us_PROD_ISS_CARD_EVENT_TOPIC,us,MessageQueue,iss-transaction-views-service-0,us,Service
kafka:gcp_us_PROD_ISS_CARD_EVENT_TOPIC,us,MessageQueue,iss-fee-service-0,us,Service
kafka:gcp_us_PROD_ISS_CARD_EVENT_TOPIC,us,MessageQueue,iss-core-services-adapter-0,us,Service
kafka:gcp_us_PROD_ISS_CARD_OWNERS_EVENT_TOPIC,us,MessageQueue,iss-transaction-views-service-0,us,Service
kafka:gcp_us_PROD_ISS_CARD_SPEND_EVENT_TOPIC,us,MessageQueue,iss-transaction-views-service-0,us,Service
kafka:gcp_us_PROD_ISS_DIGITAL_TOKEN_EVENT_TOPIC,us,MessageQueue,iss-transaction-views-service-0,us,Service
kafka:gcp_us_PROD_ISS_DIGITAL_TOKEN_EVENT_TOPIC,us,MessageQueue,iss-pci-dtoken-integration-0,us,Service
kafka:gcp_us_PROD_ISS_DIGITAL_TOKEN_EVENT_TOPIC,us,MessageQueue,iss-webhook-service-0,us,Service
kafka:gcp_us_PROD_ISS_DIGITAL_TOKEN_NOTIFICATION_EVENT_TOPIC,us,MessageQueue,iss-dtoken-service-0,us,Service
kafka:gcp_us_PROD_ISS_OUTSTANDING_AUTHORIZATION_CHANGE_TOPIC,us,MessageQueue,iss-transaction-views-service-0,us,Service
kafka:gcp_us_PROD_ISS_PCI_CARD_EVENT_TOPIC,us,MessageQueue,iss-card-service-0,us,Service
kafka:gcp_us_PROD_ISS_PCI_CARD_EVENT_TOPIC,us,MessageQueue,iss-webhook-service-0,us,Service
kafka:gcp_us_PROD_ISS_PCI_CARD_EVENT_TOPIC,us,MessageQueue,iss-pci-dtoken-integration-0,us,Service
kafka:gcp_us_PROD_ISS_PCI_CARD_EVENT_TOPIC,us,MessageQueue,iss-vau-service-0,us,Service
kafka:gcp_us_PROD_ISS_STATUS_UPDATE_TOPIC,us,MessageQueue,iss-vau-service-0,us,Service
kafka:gcp_us_PROD_ISS_STATUS_UPDATE_TOPIC,us,MessageQueue,iss-pci-dtoken-integration-0,us,Service
kafka:gcp_us_PROD_ISS_STATUS_UPDATE_TOPIC,us,MessageQueue,iss-pci-card-service-0,us,Service
kafka:gcp_us_PROD_ISS_WALLET_EVENT_TOPIC,us,MessageQueue,iss-post-auth-service-0,us,Service
kafka:gcp_us_prod_ISS_AUTHORIZATION_ADVICE_EVENT_TOPIC,us,MessageQueue,iss-authorization-service-0,us,Service
kafka:gcp_us_prod_attempt_expire_topic,us,MessageQueue,pacore,us,Service
kafka:gcp_us_prod_clearing_house_clearing_output_topic,us,MessageQueue,pareconciliation,sg,Service
kafka:gcp_us_prod_clearing_house_clearing_output_topic,us,MessageQueue,pareconciliation,us,Service
kafka:gcp_us_prod_clearing_house_fee_details_topic,us,MessageQueue,pafusionapp,us,Service
kafka:gcp_us_prod_clearing_house_send_fee_msg_to_settlement_event_topic,us,MessageQueue,financialtransaction,sg,Service
kafka:gcp_us_prod_clearing_house_settlement_request_event_topic,us,MessageQueue,financialtransaction,sg,Service
kafka:gcp_us_prod_clearing_transaction_event_topic,us,MessageQueue,pafinance,us,Service
kafka:gcp_us_prod_fraud_auth_result_event_topic,unknown,MessageQueue,fraud-case,us,Service
kafka:gcp_us_prod_fraud_case_creation_event_topic,unknown,MessageQueue,fraud-case,us,Service
kafka:gcp_us_prod_fraud_case_update_event_topic,unknown,MessageQueue,pacore,us,Service
kafka:gcp_us_prod_fraud_provider_response_creation_event_topic,unknown,MessageQueue,fraud-case,us,Service
kafka:gcp_us_prod_internal_payment_update_fusion_event_topic,us,MessageQueue,pafusionapp,us,Service
kafka:gcp_us_prod_midas_record_topic_to_sg,us,MessageQueue,app-midas4awx-api,sg,Service
kafka:gcp_us_prod_order_ledger_event,us,MessageQueue,accountingservice,sg,Service
kafka:gcp_us_prod_pa.post_fraud_transaction_events,unknown,MessageQueue,risk-signifyd-adaptor,us,Service
kafka:gcp_us_prod_pa.risk.post_fraud_transaction_events,unknown,MessageQueue,fraud-detection,us,Service
kafka:gcp_us_prod_pa_schedule_endpoint_topic,us,MessageQueue,paschedule,us,Service
kafka:gcp_us_prod_payment_core_clearing_event_topic,us,MessageQueue,paclearinghouse,us,Service
kafka:gcp_us_prod_payment_core_event_topic,us,MessageQueue,pafusionapp,us,Service
kafka:gcp_us_prod_payment_core_event_topic,us,MessageQueue,patspgateway,us,Service
kafka:gcp_us_prod_payment_core_event_topic,us,MessageQueue,pamerchantevent,us,Service
kafka:gcp_us_prod_payment_core_event_topic,us,MessageQueue,papaymentlink,us,Service
kafka:gcp_us_prod_payment_core_event_topic,us,MessageQueue,getpaidinvoicepayment,us,Service
kafka:legacy_gtpn_transaction_events_local,hk,MessageQueue,apptransactionservice,hk,Service
kafka:midas_record_topic,unknown,MessageQueue,app-midas4awx-api,sg,Service
kafka:midas_record_topic,hk,MessageQueue,app-midas4awx-api,hk,Service
kafka:prod_acquiring_internal_settlement_record_event,hk,MessageQueue,pafusionapp,hk,Service
kafka:prod_acquiring_internal_settlement_record_event,us,MessageQueue,pafusionapp,us,Service
kafka:prod_acquiring_internal_settlement_record_event,sg,MessageQueue,pafusionapp,sg,Service
kafka:prod_acquiring_internal_settlement_record_event,nl,MessageQueue,pafusionapp,nl,Service
kafka:prod_gtpn_batchtransfer_events,hk,MessageQueue,appbatchpaymentservice,hk,Service
kafka:prod_gtpn_batchtransfer_events,hk,MessageQueue,appplatformservice,hk,Service
kafka:prod_gtpn_batchtransfer_events,hk,MessageQueue,gtpntransferservice,hk,Service
kafka:prod_gtpn_ecommerce_data_service_order,hk,MessageQueue,etawxocs,hk,Service
kafka:prod_gtpn_enrollment_events,hk,MessageQueue,clientvbaservice,hk,Service
kafka:prod_gtpn_enrollment_events,hk,MessageQueue,amazonpsppenrollment,hk,Service
kafka:prod_gtpn_journal_events,hk,MessageQueue,finance-app-fee-engine,hk,Service
kafka:prod_gtpn_journal_events,sg,MessageQueue,apptransactionservice,sg,Service
kafka:prod_gtpn_journal_events,sg,MessageQueue,accountingservice,sg,Service
kafka:prod_gtpn_journal_events,sg,MessageQueue,gcp-prod-sg-gtpn-bridge,sg,Service
kafka:prod_gtpn_journal_events,sg,MessageQueue,prod-app-fee-engine,sg,Service
kafka:prod_gtpn_journal_events,hk,MessageQueue,accountingservice,hk,Service
kafka:prod_gtpn_journal_events,hk,MessageQueue,apptransactionservice,hk,Service
kafka:prod_gtpn_journal_events,hk,MessageQueue,ali-prod-hk-gtpn-bridge,hk,Service
kafka:prod_gtpn_notification_events_approval,hk,MessageQueue,gtpnnotificationservice,hk,Service
kafka:prod_gtpn_notification_events_approval,sg,MessageQueue,gtpnnotificationservice,sg,Service
kafka:prod_gtpn_ordermatching_events,hk,MessageQueue,apptransactionservice,hk,Service
kafka:prod_gtpn_payoutorder_events,hk,MessageQueue,appbankaccountverificationservice,hk,Service
kafka:prod_gtpn_payoutorder_events,sg,MessageQueue,payoutorder,sg,Service
kafka:prod_gtpn_payoutorder_events,hk,MessageQueue,payoutorder,sg,Service
kafka:prod_gtpn_payoutorder_events,hk,MessageQueue,railsapigateway,hk,Service
kafka:prod_gtpn_payoutorder_events,sg,MessageQueue,apptransactionservice,sg,Service
kafka:prod_gtpn_payoutorder_events,sg,MessageQueue,appbankaccountverificationservice,sg,Service
kafka:prod_gtpn_payoutorder_events,hk,MessageQueue,apptransactionservice,hk,Service
kafka:prod_gtpn_payoutorder_events,sg,MessageQueue,railsapigateway,sg,Service
kafka:prod_gtpn_payoutorder_events,hk,MessageQueue,payoutorder,hk,Service
kafka:prod_gtpn_payoutorder_events,hk,MessageQueue,railsapigateway,sg,Service
kafka:prod_gtpn_rails_gateway_bank_notification,sg,MessageQueue,railsgatewayconnectors,sg,Service
kafka:prod_gtpn_transaction_events,sg,MessageQueue,gtpnnotificationservice,sg,Service
kafka:prod_gtpn_transaction_events,hk,MessageQueue,tm-transaction-processor,alihk,Service
kafka:prod_gtpn_transaction_events,hk,MessageQueue,gtpntransferservice,hk,Service
kafka:prod_gtpn_transaction_events,sg,MessageQueue,apptransactionservice,sg,Service
kafka:prod_gtpn_transaction_events,hk,MessageQueue,etawxocs,hk,Service
kafka:prod_gtpn_transaction_events,sg,MessageQueue,etawxocs,sg,Service
kafka:prod_gtpn_transaction_events,sg,MessageQueue,loanservice,sg,Service
kafka:prod_gtpn_transaction_events,sg,MessageQueue,airwallex-compliance-tm-manager,sg,Service
kafka:prod_gtpn_transaction_events,hk,MessageQueue,apptransactionservice,hk,Service
kafka:prod_gtpn_transaction_events,hk,MessageQueue,loanservice,hk,Service
kafka:prod_gtpn_transaction_events,hk,MessageQueue,ali-prod-hk-wallet-event-listener,hk,Service
kafka:prod_gtpn_transaction_events,sg,MessageQueue,hologram-gateway,sg,Service
