name,region
risk-decision-service-issuing,sg
risk-decision-service-issuing,us
risk-industry-category-service,hk
risk-industry-category-service,sg
risk-kyb-adaptor-service,hk
risk-kyb-airboard-service,hk
risk-kyb-service,hk
risk-kyb-service,sg
risk-name-screening-management,hk
risk-name-screening-management,sg
risk-name-screening-service,hk
risk-name-screening-service,sg
risk-online-data-service,hk
risk-online-data-service,nl
risk-online-data-service,sg
risk-online-data-service,us
risk-post-monitoring,hk
risk-post-monitoring,sg
risk-rule-management-service,hk
risk-rule-management-service,nl
risk-rule-management-service,sg
risk-rule-management-service,us
risk-signifyd-adaptor,hk
risk-signifyd-adaptor,nl
risk-signifyd-adaptor,sg
risk-signifyd-adaptor,us
risk-web-scanner,hk
risk-web-scanner,sg
riskreserve,hk
riskreserve,nl
riskreserve,sg
rules-engine,alihk
rulesengine,sg
safeguarding-worker,hk
safeguarding-worker,sg
sanction-screening,hk
scale-cdc-events-processor,hk
scale-cdc-events-processor,sg
scale-connect-service,hk
scale-connect-service,sg
scale-fee-service,hk
scale-fee-service,sg
scale-fund-transfer-api,hk
scale-fund-transfer-api,sg
scale-fund-transfer-scheduler,hk
scale-fund-transfer-scheduler,sg
scale-notification-service,hk
scale-notification-service,sg
scale-reporting-service,hk
scale-reporting-service,sg
scale-webapp-service,hk
scalescheduler,hk
scalescheduler,sg
seaorderreportservice,hk
search-service,hk
search-service,sg
settlement-scheduler,unknown
sme-api-prod,hk
sme-api-prod,sg
sme-converter-prod,hk
sme-converter-prod,sg
sme-pricing-api-shim-prod,hk
sme-pricing-api-shim-prod,sg
sme-sync-service-api-prod,hk
sme-sync-service-api-prod,sg
spend-accounting-data-prod,hk
spend-accounting-data-prod,sg
spend-approvals-api-prod,hk
spend-approvals-api-prod,sg
spend-approvals-converter-prod,hk
spend-approvals-converter-prod,sg
spend-custom-accounting-data-prod,hk
spend-custom-accounting-data-prod,sg
spend-extraction-prod,hk
spend-extraction-prod,sg
spend-management-activation-converter-prod,hk
spend-management-activation-converter-prod,sg
spend-management-service-prod,hk
spend-management-service-prod,sg
spend-management-sync-service-prod,hk
spend-management-sync-service-prod,sg
spend-netsuite-sync-prod,hk
spend-netsuite-sync-prod,sg
spend-quickbooks-sync-prod,hk
spend-quickbooks-sync-prod,sg
spend-reporting-prod,hk
spend-reporting-prod,sg
spend-xero-sync-prod,hk
spend-xero-sync-prod,sg
sync-router-prod,hk
sync-router-prod,sg
task-banner-service,hk
task-banner-service,sg
temporal.api.workflowservice.v1.WorkflowService,alihk
temporal.api.workflowservice.v1.WorkflowService,hk
temporal.api.workflowservice.v1.WorkflowService,nl
temporal.api.workflowservice.v1.WorkflowService,sg
temporal.api.workflowservice.v1.WorkflowService,us
testappkotlin,hk
testappkotlin,nl
testappkotlin,sg
testappkotlin,us
tm-decision-engine,alihk
tm-decision-engine,sg
tm-list-management,hk
tm-list-management,nl
tm-list-management,sg
tm-list-management,us
tm-name-screening-service,alihk
tm-name-screening-service,sg
tm-regular-report,alihk
tm-transaction-processor,alihk
tm-transaction-processor,nl
tm-transaction-processor,sg
tm-transaction-processor,us
tm-transaction-processor-issuing,sg
tm-transaction-processor-issuing,us
trade-event-service,unknown
uam-airboard,hk
uam-airboard,sg
uam-airboard,unknown
uam-webapp,hk
uam-webapp,sg
upsellactionconverterservice,hk
upsellactionconverterservice,sg
upsellengine,unknown
v1.EventService,alihk
v1.EventService,hk
v1.EventService,nl
v1.EventService,sg
v1.EventService,us
validationservice,hk
webapp-fraud-graphql,hk
webapp-kyb-service,hk
webapp-kyb-service,sg
webapp-search,hk
webapp-search,sg
workflow-shared-service,hk
workflow-shared-service,sg
workflowengine-service,hk
workflowengine-service,sg
workflowengine-service,unknown
workflowengine.execution.v1.WorkflowExecutionService,hk
workflowengine.execution.v1.WorkflowExecutionService,sg
workflowengine.management.workflowdef.v1.WorkflowDefService,hk
workflowengine.management.workflowdef.v1.WorkflowDefService,sg
xero-config-svc-prod,hk
xero-config-svc-prod,sg
xeroonlinepaymentfeeds,hk
xeroonlinepaymentfeeds,sg
xeropaymentservice,hk
